CODE,MFR,MODEL,TYPE,HORSEPOWER,THRUST
59250,SUPERIOR,O-360 SERIES,1,180,0
59251,SUPERIOR,IO-360 SER,1,180,0
59252,SUPERIOR,XP-360,8,170,0
59253,SUPERIOR,O-320-A1AC2,8,160,0
59254,SUPERIOR,IO-320-A,1,160,0
59255,SUPERIOR,O-360-B1AC2,8,170,0
59256,SUPERIOR,XPIO360A1AD2,1,180,0
59257,SUPERIOR,XP-IO360B1DA3,8,180,0
59258,SUPERIOR,XPIO-360B1AA2,8,180,0
59259,SUPERIOR,IO-360-B1A2,1,180,0
59260,SUPERIOR,XP-IO360B1AC2,8,180,0
59261,SUPERIOR,XP-0-360B1AC2,8,180,0
59262,SUPERIOR,O-360-A3A2,8,180,0
59263,SUPERIOR,XP-320,8,150,0
59264,SUPERIOR,XP-O-360-B1D3,1,180,0
59265,SUPERIOR,XPIO360B1AD2,1,180,0
59266,SUPERIOR,O360B1A2,1,180,0
59267,SUPERIOR,IO-320 SERIES,1,160,0
59268,SUPERIOR,XP IO400 SER,1,215,0
59270,SUPERIOR,XP-IO360B1BD2,1,180,0
59271,SUPERIOR,XP-IO-382,1,200,0
59272,SUPERIOR,IO-375 SERIES,1,195,0
59277,SUPERIOR,SL-O360 SERIE,1,180,0
59285,SUPERIOR,XP-O-360A1AC2,1,180,0
59287,SUPERIOR,XPIO-360B4PD2,1,180,0
59288,SUPERIOR,XP-O-360A3HY3,1,180,0
59290,SUPERIOR,IO400J4AD9-S2,1,215,0
59291,SUPERIOR,XP-IO-320,1,160,0
59292,SUPERIOR,IO-400-J4HD9,1,215,0
59295,SUTER,TOA 288,7,24,0
59297,SUPERIOR,IO-382X,1,200,0
59298,SUPERIOR,IO-382,1,190,0
59299,SUZUKI,G10,8,48,0
59300,THIELERT,TAE-125-01,1,132,0
59301,THIELERT,CENTURION 1.7,1,135,0
59302,THIELERT,TAE 125-02-99,1,132,0
59303,THIELERT,TAE125-02-114,1,152,0
59304,THIELERT,CENTURION 4.0,1,350,0
59305,SUZUKI,G13BB,8,100,0
59306,TECHNIFY,TAE125-02-114,1,152,0
59307,TECHNIFY,TAE125-02-99,8,132,0
59308,SUZUKI,G15,8,100,0
59309,CONT,TAE125-02-125,8,170,0
59310,SUZUKI,G16 SERIES,8,48,0
59312,SUZUKI,V6,1,185,0
59313,SUZUKI,H27A,8,182,0
59354,SUZUKI,INNTEC 800,7,85,0
59400,SOCIETE MA,SR305-230,1,226,0
59401,SOCIETE MA,SR305-230E,1,226,0
59469,TITAN,OX-340-D2B,1,180,0
59470,TITAN,OX-340CC,8,180,0
59471,TITAN,IOX-370 SERIE,8,205,0
59472,TITAN,O-360-B1B,1,180,0
59473,TITAN,OX-360 SERIES,1,180,0
59474,TITAN,X-320,8,160,0
59475,TITAN,X-340 SERIES,8,174,0
59476,TITAN,X370,8,195,0
59480,TITAN,OX-370 SERIES,1,195,0
59490,SZEKELY,SR-3,1,45,0
59501,TRIUMPH,T SERIES,1,40,0
59525,TRACE,TE600D,1,4400,0
59555,VANTAGE,O-360-A3A2,8,180,0
59600,MATTITUCK,TMX O-200,8,100,0
59601,MATTITUCK,TMX O-320,1,150,0
59602,MATTITUCK,TMX 360,1,180,0
59603,MATTITUCK,IO-360,1,180,0
59604,MATTITUCK,TMX-540,1,250,0
59605,MATTITUCK,TMX IO-390,8,210,0
59606,MATTITUCK,TMX 390,1,210,0
59607,MATTITUCK,TMX-0-360-A1A,8,180,0
59608,MATTITUCK,TMX IO-360,1,180,0
59609,MATTITUCK,TMX IO540D4A5,1,260,0
59610,MATTITUCK,TMX O-360,1,180,0
59685,TITAN,340,1,180,0
59687,TITAN,IOX-320 SERIE,8,180,0
59688,TITAN,IOX-340 SERIE,8,180,0
59690,TITAN,IO-340,1,180,0
59691,TITAN,O-340,1,180,0
59695,TITAN,IO-360 SERIES,8,180,0
59696,TITAN,IO-361,8,180,0
59698,TITAN,IOX-360 SERIE,8,180,0
59980,SPIRIT ENG,SPIRIT V2,8,42,0
59987,SAFRAN,ARRANO,3,1300,0
59988,SAFRAN,ARRIEL 2C2,3,821,0
59989,SAFRAN,ARRANO 1A,3,1100,0
59990,SAFRAN,ARRIEL 1D1,3,712,0
59991,SAFRAN,ARRIUS 2B2,3,642,0
59992,SAFRAN,ARRIUS 2R,3,460,0
59993,SAFRAN,ARRIUS 2B1A,3,613,0
59994,SAFRAN,SR305-230 SER,3,230,0
59995,SAFRAN,ARRIEL 2B1,3,747,0
59996,SAFRAN,ARRIEL 1E,3,626,0
59997,SAFRAN,ARRIEL 2D,3,952,0
59998,SAFRAN,ARRIEL 2E,3,894,0
59999,SAFRAN,ARRIEL 1E2,3,708,0
60002,TURBOMECA,ARTOUSTE II,3,400,0
60003,TURBOMECA,ARTOUSTEIIIB,3,858,0
60004,TURBOMECA,MARBORE IIC,4,880,0
60005,TURBOMECA,ASTAZOU IIA,2,550,0
60006,TURBOMECA,ASTAZOU IIA,3,546,0
60007,TURBOMECA,ASTAZOU 111A,3,592,0
60008,TURBOMECA,TURMO IV SER,3,1170,0
60009,TURBOMECA,BASTAN VI SER,2,1065,0
60010,TURBOMECA,ARRIUS 2F,3,432,0
60011,TURBOMECA,ARRIUS 1A,3,456,0
60012,TURBOMECA,ARRIUS 2B2,3,642,0
60013,TURBOMECA,ARRIUS 2B,3,515,0
60014,TURBOMECA,ASTAZOU XIVC,2,776,0
60015,TURBOMECA,ARRIUS 2B1,3,577,0
60016,TURBOMECA,ASTAZOUXV111A,3,871,0
60017,TURBOMECA,ASTAZOU XIV B,3,592,0
60018,TURBOMECA,ASTAZOU XIV H,3,592,0
60019,TURBOMECA,MARBORE II F3,4,1000,0
60020,TURBOMECA,ASTAZOU SER,3,1050,0
60021,TURBOMECA,ASTAZOU XIVC1,2,776,0
60022,TURBOMECA,ASTAZOU XVIF1,2,839,0
60023,TURBOMECA,ASTAZOU XVIC1,2,912,0
60024,TURBOMECA,ASTAZOU XVI-F,2,912,0
60025,TURBOMECA,ASTAZOU II C,2,555,0
60026,TURBOMECA,ASTAZOU II D,2,473,0
60027,TURBOMECA,ASTAZOU II E,2,553,0
60028,TURBOMECA,ASTAZOU II G,2,553,0
60029,TURBOMECA,ASTAZOU II J,2,473,0
60030,TURBOMECA,ARRIEL 1SER,3,681,0
60031,TURBOMECA,ARRIEL SERIES,3,985,0
60032,TURBOMECA,ARRIEL 1S1,3,725,0
60033,TURBOMECA,ARRIEL 1K1,3,738,0
60034,TURBOMECA,ARRIEL 1E,3,626,0
60035,TURBOMECA,ARRIEL 1E2,3,708,0
60036,TURBOMECA,ARRIEL 2S2,3,817,0
60037,TURBOMECA,ARRIEL 2B,3,747,0
60038,TURBOMECA,ARRIEL 2C1,3,779,0
60039,TURBOMECA,ARRIEL 2C2,3,821,0
60040,TURBOMECA,MAKILA SERIES,3,1835,0
60041,TURBOMECA,ARRIEL 1M,3,650,0
60042,TURBOMECA,ARRIEL 1B,3,641,0
60043,TURBOMECA,ARRIEL 1,3,641,0
60044,TURBOMECA,ARRIEL 1A,3,625,0
60045,TURBOMECA,ARRIEL 1A1,3,630,0
60046,TURBOMECA,ARRIEL 1A2,3,630,0
60047,TURBOMECA,ARRIEL 1B2,3,641,0
60048,TURBOMECA,ARRIEL 1D,3,684,0
60049,TURBOMECA,ARRIEL 1C,3,659,0
60050,TURBOMECA,ARRIEL 1C1,3,705,0
60051,TURBOMECA,ARRIEL 1C2,3,738,0
60052,TURBOMECA,ARRIEL 1S,3,701,0
60053,TURBOMECA,ARRIEL 1D1,3,712,0
60054,TURBOMECA,ARRIEL 2C,3,779,0
60055,TURBOMECA,ARRIUS 2K1,3,450,0
60056,TURBOMECA,ARRIEL 2B1,3,747,0
60057,TURBOMECA,ARRIEL 2S1,3,833,0
60058,TURBOMECA,ASTAZOU II K,2,553,0
60059,TURBOMECA,ASTAZOU XIIH1,2,671,0
60060,TURBOMECA,ARTOUSTE IIB1,3,400,0
60061,TURBOMECA,ARTOUSTE IIC,3,400,0
60062,TURBOMECA,ARTOUSTE IIC1,3,400,0
60063,TURBOMECA,ARTOUSTE IIC2,3,400,0
60064,TURBOMECA,ARTOUSTE IIC5,3,400,0
60065,TURBOMECA,ARTOUSTE IIC6,3,400,0
60066,TURBOMECA,ARTOUSTEIIIB1,3,858,0
60067,TURBOMECA,ARTOUSTE IIID,3,858,0
60068,TURBOMECA,ARRIUS 2B1A,3,613,0
60069,TURBOMECA,ARRIUS 2K1,3,676,0
60070,TURBOMECA,MARBORE VIC,4,1060,0
60071,TURBOMECA,BASTAN VI-C1,2,1057,0
60072,TURBOMECA,MAKILA 1A,3,1662,0
60073,TURBOMECA,MAKILA 1A1,3,1819,0
60074,TURBOMECA,MAKILA 1A2,3,1732,0
60075,TURBOMECA,TURMO III C5,3,1350,0
60076,TURBOMECA,TURMO IVA,3,1274,0
60077,TURBOMECA,TURMO IVC,3,1495,0
60078,TURBOMECA,MARBORE VIJ,4,0,1100
60079,TURBOMECA,MAKILA 2A,3,1746,0
60080,TURBOMECA,ARRIEL 2D,3,802,0
60081,TURBOMECA,ASTAZOU XIVM1,3,870,0
60085,TURBOMECA,ARRIUS 2R,3,505,0
60088,TURBOMECA,ASTAZOU IIIC2,3,590,0
60090,TURBOMECA,MAKILA 2A1,3,1746,0
60500,T-MOTOR,U15XXL,10,38,0
60501,T-MOTOR,U15II KV100,10,0,79
61501,U/A CANADA,PT6 SER 578HP,2,550,0
61502,U/A CANADA,PT6 SER 578HP,3,550,0
61503,U/A CANADA,PT6B-9,3,550,0
61504,U/A CANADA,PT6A-27-28,2,680,0
61505,U/A CANADA,PT6A-6,2,550,0
61506,U/A CANADA,PT6A-29,2,750,0
61507,U/A CANADA,PT6A-6A&6B,2,550,0
61508,U/A CANADA,PT6A SERIES,2,715,0
61525,U/A CANADA,PT6A-25,2,550,0
61534,U/A CANADA,PT6A-34,2,750,0
61541,U/A CANADA,PT6A-41,2,850,0
61550,U/A CANADA,PT6T SERIES,3,900,0
61551,U/A CANADA,PT6T-3,3,900,0
61552,U/A CANADA,PT6T-3A,3,900,0
61553,U/A CANADA,PT6T-3B,3,900,0
61554,U/A CANADA,PT6T-3BE,3,900,0
61555,U/A CANADA,PT6T-6,3,925,0
61556,U/A CANADA,PT6T-3D,3,900,0
61557,U/A CANADA,PT6T-3DE,3,900,0
61558,U/A CANADA,PT6T-3DF,3,900,0
61559,U/A CANADA,PT6T-3BF,3,900,0
61560,U/A CANADA,PT6T-3BG,3,900,0
61561,U/A CANADA,PT6T-9,3,928,0
61562,U/A CANADA,JT15D-1,5,0,2200
61563,U/A CANADA,JT15D-4,5,0,2500
61564,U/A CANADA,PT6A-6A,2,550,0
61565,U/A CANADA,PT6A-6B,2,550,0
61566,U/A CANADA,PT6A-11,2,500,0
61567,U/A CANADA,PT6A-11AG,2,500,0
61568,U/A CANADA,PT6A-20,2,550,0
61569,U/A CANADA,PT6A-20A,2,550,0
61570,U/A CANADA,PT6A-20B,2,550,0
61571,U/A CANADA,PT6A-6/C20,2,550,0
61572,U/A CANADA,PT6A-21,2,550,0
61573,U/A CANADA,PT6A-25A,2,550,0
61574,U/A CANADA,PT6A-25C,2,750,0
61575,U/A CANADA,PT6A-15AG,2,680,0
61576,U/A CANADA,PT6A-27,2,680,0
61577,U/A CANADA,PT6A-28,2,680,0
61578,U/A CANADA,PT6A-34AG,2,750,0
61579,U/A CANADA,PT6A-34B,2,750,0
61580,U/A CANADA,PT6A-36,2,750,0
61581,U/A CANADA,PT6A-110,2,475,0
61582,U/A CANADA,PT6A-112,2,500,0
61583,U/A CANADA,PT6A-114,2,600,0
61584,U/A CANADA,PT6A-114A,2,675,0
61585,U/A CANADA,PT6A-116,2,700,0
61586,U/A CANADA,PT6A-121,2,615,0
61587,U/A CANADA,PT6A-135,2,750,0
61588,U/A CANADA,PT6A-135A,2,750,0
61589,U/A CANADA,PT6D-114A,2,680,0
61590,U/A CANADA,PT6A-35,2,750,0
61591,U/A CANADA,PT6A-38,2,750,0
61592,U/A CANADA,PT6A-40,2,700,0
61593,U/A CANADA,PT6A-41AG,2,850,0
61594,U/A CANADA,PT6A-42,2,850,0
61595,U/A CANADA,PT6A-42A,2,850,0
61596,U/A CANADA,PT6A-45,2,1120,0
61597,U/A CANADA,PT6A-45A,2,1173,0
61598,P&W CANADA,PT6A-45B,2,1173,0
61599,U/A CANADA,PT6A-45R,2,1197,0
61600,U/A CANADA,PT6A-50,2,1120,0
61601,U/A CANADA,PT6A-60,2,1050,0
61602,U/A CANADA,PT6A-60A,2,1050,0
61603,U/A CANADA,PT6A-61,2,850,0
61604,U/A CANADA,PT6A-61A,2,850,0
61605,U/A CANADA,PT6A-60AG,2,1050,0
61606,U/A CANADA,PT6A-65B,2,1173,0
61607,U/A CANADA,PT6A-65R,2,1376,0
61608,U/A CANADA,PT6A-65AR,2,1424,0
61609,U/A CANADA,PT6A-65AG,2,1300,0
61610,U/A CANADA,PT6B-35F,3,650,0
61716,POWER 4 FL,B29I,7,2,0
61995,ULPOWER,260 ISA,1,107,0
61998,ULPOWER,UL260I,1,97,0
61999,ULPOWER,UL260IS,1,107,0
62000,ULPOWER,UL350IS,8,130,0
62001,ULPOWER,350I,8,118,0
62002,ULPOWER,UL 520 SERIES,8,220,0
62003,ULPOWER,UL350I,8,118,0
62010,ULPOWER,390IS,1,145,0
63001,UNIVERSAL,VELIE M5,1,65,0
63045,ULPOWER,520IS,1,180,0
63046,ULPOWER,350IS,8,130,0
63203,AEROTEC,O-320,1,150,0
63300,UEL,AR-741-1100,8,38,0
63400,VOLVO FLYG,RM6C,4,0,17650
63501,VOLKSWAGEN,CONVERSION,1,36,0
63502,VOLKSWAGEN,2130,8,60,0
63503,VOLKSWAGEN,2165CC,1,160,0
63504,VOLKSWAGEN,2400,8,100,0
63505,VOLKSWAGEN,1600CC,1,60,0
63506,VOLKSWAGEN,1800 CC SERIE,1,65,0
63507,VOLKSWAGEN,TYPE 1,8,40,0
63508,VOLKSWAGEN,2180CC,8,120,0
63509,VOLKSWAGEN,2276CC,8,180,0
63510,VOLKSWAGEN,1700 CC,1,80,0
63511,VOLKSWAGEN,AEROVEE 2180,8,80,0
63601,VEDENEYEV,M14P,1,350,0
63602,VEDENEYEV,M-14D,1,220,0
63603,VEDENEYEV,M14B,1,360,0
63604,VEDENEYEV,M-9F,1,450,0
63605,VEDENEYEV,M14-PF,1,400,0
63694,VIKING HON,1.5L,1,205,0
63698,VIKING HON,R18Z9,1,141,0
63699,VIKING HON,FIT 130 L15B1,1,130,0
63700,VIKING,110,1,110,0
63701,VERNER MTR,133MK,7,84,0
63702,VERNER MTR,VM133M,8,81,0
63703,VERNER,SVS-1400,8,80,0
63704,VERNER,SCARLETT 5S,8,76,0
63705,VERNER,SCARLETT 7U,8,101,0
63706,VERNER,SCARLETT 5VL,8,44,0
63707,VERNER,SCARLETT 9S,8,134,0
63801,VALLEY ENG,BIG TWIN,1,32,0
63802,VALLEY ENG,VOLKSWAGON,1,36,0
63900,VANDERSARL,40,1,40,0
63989,VIKING,90,1,90,0
63990,VIKING,180,1,180,0
63991,VIKING,150,1,150,0
63995,VIKING,195T,1,195,0
63998,VIKING,130,1,130,0
63999,VIKING,130 GDI,1,170,0
64001,WALTER,NZ,1,120,0
64002,WALTER,M601 SER,1,751,0
64003,WALTER,M601 SER,2,777,0
64004,WALTER,M337,1,210,0
64005,WALTER,601D,2,724,0
64006,WALTER,M601E-11,2,751,0
64007,WALTER,M601E-11S,2,751,0
64008,WALTER,M601E-11A,2,705,0
64009,WALTER,M601E-11AS,2,705,0
64010,WALTER,M601F,2,777,0
64011,WALTER,M601D-11,2,604,0
64012,WALTER,601E,2,750,0
64013,WALTER,601EX,2,750,0
64101,WALT MINOR,4 111,1,105,0
64102,WALT MINOR,MINOR 6 III,1,160,0
64203,AEROTECNIK,MIKRON III,1,65,0
64501,WARNER,SCA JR SERIES,1,90,0
64502,WARNER,SCARAB SERIES,1,125,0
64503,WARNER,SS40&50,1,90,0
64504,WARNER,SS165 SERIES,1,175,0
64505,WARNER,SS185 SERIES,1,200,0
64506,WARNER,SS50A,1,145,0
64507,GEORGE OLS,40,1,90,0
64508,GEORGE OLS,50,1,90,0
64509,WARNER,165,1,175,0
64510,WARNER,165-A,1,175,0
64511,WARNER,165-B,1,175,0
64512,WARNER,165-D,1,175,0
64513,WARNER,185,1,200,0
64514,WARNER,185J,1,200,0
64515,WARNER,185K,1,200,0
64517,WARNER,SUPER 40,1,145,0
64518,WARNER,SUPER 50,1,145,0
64532,SABRINA,0-200-A,1,100,0
64533,SABRINA,HEATHER 1,1,100,0
65003,WEST BEND,82006,1,7,0
65501,WESTINGHSE,24C4D-1,4,0,3250
65502,WESTINGHSE,J34WE & J30D,4,0,3400
65503,WESTINGHSE,J34-WE-34,4,0,3250
65504,WESTINGHSE,J34-WE-34-1,4,0,3250
65505,WESTINGHSE,J34-WE-34-2,4,0,3250
65506,WESTINGHSE,W-340,4,0,3400
65507,WESTINGHSE,W-340-1,4,0,3400
65508,WESTINGHSE,W-340-2,4,0,3400
65532,SABRINA,HEATHER 1,9,100,0
65596,SIMONINI,VICTOR 2 SUPR,1,110,0
66000,WILLIAMS,FJ 44 SERIES,5,0,1900
66001,WILLIAMS,FJ22,4,1800,0
66002,WILLIAMS,FJ44-1A,5,0,1900
66003,WILLIAMS,FJ44-1AP,5,0,1965
66004,WILLIAMS,FJ44-2A,5,0,2300
66005,WILLIAMS,FJ44-2C,5,0,2400
66006,WILLIAMS,FJ44-3A,5,0,2820
66007,WILLIAMS,FJ44-3A-24,5,0,2490
66008,WILLIAMS,FJ33-4A-15,5,0,1568
66009,WILLIAMS,FJ33-4,5,0,1500
66010,WILLIAMS,FJ44-4A-32,5,0,3227
66011,WILLIAMS,FJ44-4A,5,0,3443
66012,WILLIAMS,FJ33-4A-19,5,0,1568
66013,WILLIAMS,FJ44-4A-QPM,5,0,3433
66015,WILLIAMS,FJ33-5A,5,0,2000
66750,WRIGHT,742C14BB2,1,1900,0
66751,WRIGHT,742C14BB3,1,1900,0
66752,WRIGHT,R-975E,1,330,0
66753,WRIGHT,R-540E,1,175,0
66754,WRIGHT,GR-540E,1,175,0
66755,WRIGHT,R-760E,1,250,0
66756,WRIGHT,R-600,1,185,0
66757,WRIGHT,HISPANO A,1,150,0
66758,WRIGHT,R-975C,1,400,0
66759,WRIGHT,GR-975C,1,400,0
66760,WRIGHT,SR-1820F-2,1,715,0
66761,WRIGHT,R-1820F-A,1,770,0
66762,WRIGHT,SGR-1820F-2,1,700,0
66763,WRIGHT,GR-1820F-2A,1,750,0
66764,WRIGHT,GR-1820F-52,1,750,0
66765,WRIGHT,GR-1820F-2A,1,750,0
66766,WRIGHT,SR-1820F-52,1,890,0
66767,WRIGHT,SR-1820F-2B,1,890,0
66768,WRIGHT,SGR-1820F-56,1,875,0
66769,WRIGHT,SGR-1820F-2B,1,875,0
66770,WRIGHT,SGR-1820F-52A,1,790,0
66771,WRIGHT,R-1820F-62,1,900,0
66772,WRIGHT,GR-1820F-62,1,900,0
66773,WRIGHT,SR-1820F-31,1,645,0
66774,WRIGHT,SGR-1820F-31,1,645,0
66775,WRIGHT,SR-1820F-3,1,710,0
66776,WRIGHT,R-1820F-3A,1,730,0
66777,WRIGHT,SGR-1820F-3,1,710,0
66778,WRIGHT,GR-1820F-3A,1,710,0
66779,WRIGHT,737C9HD1,1,1425,0
66780,WRIGHT,737C9HD2,1,1425,0
66781,WRIGHT,737C9HD3,1,1425,0
66782,WRIGHT,737C9HD4,1,1425,0
66783,WRIGHT,736C9HD1,1,1425,0
66784,WRIGHT,736C9HD2,1,1425,0
66785,WRIGHT,736C9HD3,1,1425,0
66786,WRIGHT,73C9HD4,1,1425,0
66787,WRIGHT,740C9HD1,1,1425,0
66788,WRIGHT,740C9HD2,1,1425,0
66789,WRIGHT,987C9HD1,1,1425,0
66790,WRIGHT,977C9HD1,1,1425,0
66791,WRIGHT,977C9HD2,1,1425,0
66792,WRIGHT,977C9HD3,1,1425,0
66793,WRIGHT,R-1820F-56,1,785,0
66794,WRIGHT,GR-1820F-56,1,770,0
66795,WRIGHT,R-1820-40,1,1200,0
66796,WRIGHT,R-1820-60,1,1200,0
66797,WRIGHT,R-1820-40C,1,1200,0
66798,WRIGHT,R-1820-71,1,1200,0
66799,WRIGHT,R-1820-97,1,1200,0
66800,WRIGHT,R-1820-99,1,1200,0
66801,WRIGHT,R-1820-45,1,930,0
66802,WRIGHT,R-1820-50,1,950,0
66803,WRIGHT,R-1820-62,1,1350,0
66804,WRIGHT,R-1820-62A,1,1350,0
66805,WRIGHT,R-1820-62M2,1,1350,0
66806,WRIGHT,R-1820-62AM2,1,1350,0
66807,WRIGHT,R-1820-70,1,1350,0
66808,WRIGHT,R-1820-70M1,1,1350,0
66809,WRIGHT,R-1820-56AM1,1,1200,0
66810,WRIGHT,R-1820-56AM1,1,1200,0
66811,WRIGHT,R-1820-56M5,1,1200,0
66812,WRIGHT,R-1820-56AM5,1,1200,0
66813,WRIGHT,R-1820-62M1,1,1200,0
66814,WRIGHT,R-1820-62AM1,1,1200,0
66815,WRIGHT,R-1820-66M2,1,1200,0
66816,WRIGHT,R-1820-72M2,1,1200,0
66817,WRIGHT,R-1820-72AM2,1,1200,0
66818,WRIGHT,R-1820-72AM5,1,1410,0
66819,WRIGHT,R-1820-72AM6,1,1410,0
66820,WRIGHT,R-1820-74,1,1425,0
66821,WRIGHT,R-1820-76A,1,1425,0
66822,WRIGHT,R-1820-76B,1,1425,0
66823,WRIGHT,R-1820-76AM1,1,1425,0
66824,WRIGHT,R-1820-76BM1,1,1425,0
66825,WRIGHT,R-1820-103,1,1425,0
66826,WRIGHT,R-1820-103A,1,1425,0
66827,WRIGHT,R-1820-103M1,1,1425,0
66828,WRIGHT,R-1820-103AM1,1,1425,0
66829,WRIGHT,R-975,1,330,0
66830,WRIGHT,R-1820-76D,1,1425,0
66850,WRIGHT,R760,1,250,0
66851,WILLIAMS,FJ44-3AP,5,0,3052
67000,WRIGHT,J-5,1,220,0
67001,WRIGHT,CHAL R600,1,185,0
67002,WRIGHT,CURTISS OX5,1,90,0
67003,WRIGHT,CURTISS 0XX6,1,102,0
67004,WRIGHT,GIPSY L320,1,90,0
67005,WRIGHT,HISPANO A&I,1,150,0
67006,WRIGHT,HISPANO E,1,180,0
67007,WRIGHT,WWJ SERIES,1,220,0
67008,WRIGHT,540,1,175,0
67009,WRIGHT,760A B D E&ET,1,250,0
67010,WRIGHT,760E-1,1,300,0
67011,WRIGHT,760E-2,1,350,0
67012,WRIGHT,975 A B D&E,1,330,0
67013,WRIGHT,739C18BA3,1,2200,0
67014,WRIGHT,975E-1,1,365,0
67015,WRIGHT,975E&F-2&3,1,475,0
67016,WRIGHT,988TC18EA SER,1,3400,0
67017,WRIGHT,C7BA SERIES,1,800,0
67018,WRIGHT,1820F2 F2A,1,750,0
67019,WRIGHT,1820F2B-F52,1,890,0
67020,WRIGHT,R-1820 SER,1,1475,0
67021,WRIGHT,R-1820-66,1,1350,0
67022,WRIGHT,745C18BA3,1,2200,0
67023,WRIGHT,J-5A,1,200,0
67024,WRIGHT,1820F56,1,785,0
67025,WRIGHT,1820G-2-3&5,1,1000,0
67026,WRIGHT,1820G102 105,1,1100,0
67027,WRIGHT,C9GC&D SERIES,1,1200,0
67028,WRIGHT,C9HD SERIES,1,1425,0
67029,WRIGHT,C9HE SERIES,1,1525,0
67030,WRIGHT,C14AB AC BA,1,1700,0
67031,WRIGHT,C14BB SERIES,1,1900,0
67032,WRIGHT,C18BA SERIES,1,2200,0
67033,WRIGHT,C18BD SERIES,1,2500,0
67034,WRIGHT,C18CA CB SER,1,2800,0
67035,WRIGHT,745C18BA4,1,2200,0
67036,WRIGHT,749C18BD1,1,2500,0
67037,WRIGHT,TC18DA SERIES,1,3250,0
67038,WRIGHT,TC18EA SERIES,1,3700,0
67039,WRIGHT,J65-W SERIES,4,770,0
67040,WRIGHT,R-3350-34&91,4,325,0
67041,WRIGHT,R3350-42,1,3250,0
67042,WRIGHT,R3350-32WA,1,2900,0
67043,WRIGHT,749C18BD3,1,2500,0
67044,WRIGHT,702C9GC1,1,1200,0
67045,WRIGHT,702C9GC2,1,1200,0
67046,WRIGHT,702C9GC3,1,1200,0
67047,WRIGHT,702C9GC4,1,1200,0
67048,WRIGHT,702C9GC5,1,1200,0
67049,WRIGHT,702C9GC6,1,1200,0
67050,WRIGHT,R-2600 SER,1,1700,0
67051,WRIGHT,728C9GC1,1,1200,0
67052,WRIGHT,728C9GC2,1,1200,0
67053,WRIGHT,728C9GC3,1,1200,0
67054,WRIGHT,728C9GC4,1,1200,0
67055,WRIGHT,728C9GC5,1,1200,0
67056,WRIGHT,728C9GC6,1,1200,0
67057,WRIGHT,730C9GD1,1,1200,0
67058,WRIGHT,730C9GD2,1,1200,0
67059,WRIGHT,R3350-26WD,1,2700,0
67060,WRIGHT,R-1300 SER,1,700,0
67061,WRIGHT,R-1300-1B,1,800,0
67062,WRIGHT WW,J4-B,1,102,0
67063,WRIGHT,R3350 SERIES,1,2200,0
67064,WRIGHT,730C9GD3,1,1200,0
67065,WRIGHT,730C9GD4,1,1200,0
67066,WRIGHT,730C9GD5,1,1200,0
67067,WRIGHT,730C9GD6,1,1200,0
67068,WRIGHT,704C9GC1,1,1200,0
67069,WRIGHT,704C9GC2,1,1200,0
67070,WRIGHT,704C9GC3,1,1200,0
67071,WRIGHT,704C9GC4,1,1200,0
67072,WRIGHT,704C9GC5,1,1200,0
67073,WRIGHT,731C9GC1,1,1200,0
67074,WRIGHT,731C9GC2,1,1200,0
67075,WRIGHT,R-975E-3,1,450,0
67076,WRIGHT,955C9HE1,1,1475,0
67077,WRIGHT,959C9HE1,1,1475,0
67078,WRIGHT,961C9HE1,1,1475,0
67079,WRIGHT,969C9HE1,1,1475,0
67080,WRIGHT,969C9HE2,1,1475,0
67081,WRIGHT,960C9HE1,1,1475,0
67082,WRIGHT,962C9HE1,1,1475,0
67083,WRIGHT,963C9HE1,1,1475,0
67084,WRIGHT,968C9HE1,1,1475,0
67085,WRIGHT,967C9HE2,1,1475,0
67086,WRIGHT,968C9HE2,1,1475,0
67087,WRIGHT,960C9HE2,1,1475,0
67088,WRIGHT,962C9HE2,1,1475,0
67089,WRIGHT,963C9HE2,1,1475,0
67090,WRIGHT,955C9HE2,1,1475,0
67091,WRIGHT,959C9HE2,1,1475,0
67092,WRIGHT,961C9HE2,1,1475,0
67093,WRIGHT,982C9HE1,1,1525,0
67094,WRIGHT,982C9HE3,1,1475,0
67095,WRIGHT,989C9HE1,1,1525,0
67096,WRIGHT,989C9HE2,1,1525,0
67097,WRIGHT,982C9HE2,1,1475,0
67098,WRIGHT,R-1820-80,1,1475,0
67099,WRIGHT,R-1820-82,1,1525,0
67100,WRIGHT,R-1820-82B,1,1525,0
67101,WRIGHT,956C18CA1,1,2700,0
67102,WRIGHT,975C18CB1,1,2800,0
67103,WRIGHT,972TC18DA1,1,2650,0
67104,WRIGHT,R-3350-34,1,2650,0
67105,WRIGHT,R-3350-91,1,2650,0
67106,WRIGHT,972TC18DA2,1,2600,0
67107,WRIGHT,972TC18DA3,1,2700,0
67108,WRIGHT,972TC18DA4,1,2700,0
67109,WRIGHT,981TC18EA1,1,3700,0
67110,WRIGHT,98TC18EA1,1,3700,0
67111,WRIGHT,98TC18EA3,1,3700,0
67112,WRIGHT,98TC18EA4,1,3700,0
67113,WRIGHT,98TC18EA6,1,3700,0
67114,WRIGHT,988TC18EA2,1,3700,0
67115,WRIGHT,988TC18EA5,1,3700,0
67116,WRIGHT,R-760-2,1,235,0
67117,WRIGHT,R-760-4,1,235,0
